id,Rings
99039,5
99040,8
99041,6
99042,8
99043,8
99044,8
99045,8
99046,14
99047,6
99048,9
99049,7
99050,11
99051,8
99052,13
99053,7
99054,10
99055,10
99056,9
99057,10
99058,13
99059,8
99060,12
99061,8
99062,7
99063,9
99064,8
99065,8
99066,14
99067,9
99068,10
99069,16
99070,11
99071,6
99072,10
99073,5
99074,9
99075,8
99076,12
99077,10
99078,8
99079,8
99080,8
99081,8
99082,9
99083,6
99084,5
99085,8
99086,9
99087,7
99088,11
99089,9
99090,7
99091,8
99092,9
99093,11
99094,7
99095,7
99096,8
99097,10
99098,9
99099,10
99100,8
99101,11
99102,11
99103,15
99104,4
99105,10
99106,7
99107,13
99108,11
99109,10
99110,11
99111,6
99112,9
99113,18
99114,14
99115,10
99116,9
99117,6
99118,10
99119,10
99120,12
99121,10
99122,7
99123,9
99124,8
99125,10
99126,10
99127,10
99128,9
99129,6
99130,7
99131,5
99132,11
99133,9
99134,10
99135,10
99136,6
99137,10
99138,11
99139,5
99140,10
99141,10
99142,11
99143,8
99144,9
99145,8
99146,12
99147,9
99148,13
99149,7
99150,4
99151,10
99152,10
99153,8
99154,15
99155,19
99156,7
99157,10
99158,13
99159,7
99160,11
99161,11
99162,10
99163,10
99164,8
99165,7
99166,7
99167,8
99168,10
99169,7
99170,12
99171,10
99172,11
99173,12
99174,5
99175,9
99176,6
99177,6
99178,13
99179,10
99180,9
99181,5
99182,8
99183,10
99184,4
99185,9
99186,13
99187,13
99188,10
99189,5
99190,7
99191,9
99192,5
99193,8
99194,9
99195,7
99196,7
99197,9
99198,8
99199,8
99200,13
99201,8
99202,8
99203,9
99204,9
99205,10
99206,9
99207,9
99208,12
99209,13
99210,10
99211,16
99212,12
99213,4
99214,7
99215,13
99216,7
99217,7
99218,6
99219,10
99220,4
99221,10
99222,12
99223,9
99224,9
99225,9
99226,12
99227,7
99228,8
99229,9
99230,10
99231,8
99232,16
99233,7
99234,9
99235,11
99236,11
99237,8
99238,9
99239,10
99240,12
99241,8
99242,9
99243,7
99244,9
99245,9
99246,9
99247,6
99248,12
99249,6
99250,9
99251,14
99252,14
99253,13
99254,10
99255,9
99256,6
99257,6
99258,16
99259,5
99260,7
99261,14
99262,10
99263,13
99264,9
99265,13
99266,11
99267,5
99268,4
99269,9
99270,8
99271,5
99272,5
99273,5
99274,8
99275,9
99276,8
99277,10
99278,10
99279,9
99280,9
99281,8
99282,11
99283,8
99284,9
99285,5
99286,11
99287,8
99288,11
99289,14
99290,7
99291,12
99292,10
99293,9
99294,10
99295,7
99296,9
99297,9
99298,8
99299,9
99300,8
99301,5
99302,8
99303,13
99304,16
99305,9
99306,8
99307,9
99308,6
99309,15
99310,6
99311,8
99312,10
99313,9
99314,10
99315,7
99316,7
99317,4
99318,13
99319,13
99320,8
99321,8
99322,7
99323,9
99324,11
99325,9
99326,9
99327,9
99328,10
99329,8
99330,11
99331,9
99332,6
99333,7
99334,6
99335,10
99336,9
99337,11
99338,8
99339,9
99340,11
99341,13
99342,9
99343,11
99344,9
99345,12
99346,11
99347,10
99348,12
99349,9
99350,11
99351,10
99352,8
99353,5
99354,11
99355,8
99356,13
99357,8
99358,6
99359,9
99360,9
99361,9
99362,9
99363,6
99364,10
99365,8
99366,8
99367,10
99368,9
99369,9
99370,11
99371,9
99372,8
99373,5
99374,9
99375,7
99376,8
99377,7
99378,5
99379,12
99380,10
99381,8
99382,7
99383,9
99384,10
99385,7
99386,9
99387,6
99388,14
99389,8
99390,8
99391,11
99392,6
99393,12
99394,8
99395,7
99396,20
99397,9
99398,9
99399,9
99400,9
99401,5
99402,8
99403,8
99404,6
99405,10
99406,8
99407,9
99408,9
99409,9
99410,8
99411,7
99412,10
99413,10
99414,12
99415,7
99416,8
99417,11
99418,8
99419,8
99420,6
99421,11
99422,9
99423,8
99424,9
99425,7
99426,13
99427,10
99428,13
99429,7
99430,7
99431,6
99432,9
99433,10
99434,11
99435,11
99436,13
99437,7
99438,14
99439,9
99440,8
99441,8
99442,12
99443,9
99444,9
99445,10
99446,10
99447,7
99448,10
99449,9
99450,8
99451,7
99452,10
99453,10
99454,10
99455,10
99456,7
99457,10
99458,8
99459,7
99460,9
99461,6
99462,17
99463,8
99464,10
99465,8
99466,11
99467,12
99468,9
99469,9
99470,9
99471,10
99472,9
99473,13
99474,13
99475,9
99476,8
99477,8
99478,9
99479,10
99480,12
99481,6
99482,12
99483,20
99484,10
99485,12
99486,11
99487,10
99488,8
99489,8
99490,18
99491,7
99492,9
99493,8
99494,5
99495,6
99496,4
99497,7
99498,11
99499,9
99500,11
99501,7
99502,10
99503,12
99504,9
99505,11
99506,8
99507,9
99508,10
99509,11
99510,9
99511,8
99512,9
99513,7
99514,11
99515,11
99516,8
99517,8
99518,4
99519,12
99520,9
99521,11
99522,8
99523,10
99524,11
99525,9
99526,15
99527,9
99528,9
99529,5
99530,10
99531,13
99532,10
99533,3
99534,8
99535,7
99536,9
99537,11
99538,8
99539,18
99540,8
99541,7
99542,9
99543,9
99544,8
99545,10
99546,9
99547,8
99548,11
99549,13
99550,11
99551,11
99552,5
99553,8
99554,8
99555,9
99556,8
99557,7
99558,9
99559,7
99560,5
99561,8
99562,6
99563,12
99564,6
99565,6
99566,8
99567,9
99568,7
99569,9
99570,10
99571,8
99572,11
99573,17
99574,10
99575,11
99576,11
99577,5
99578,10
99579,10
99580,11
99581,8
99582,9
99583,6
99584,8
99585,7
99586,9
99587,13
99588,8
99589,7
99590,8
99591,4
99592,7
99593,11
99594,10
99595,7
99596,10
99597,6
99598,10
99599,10
99600,7
99601,7
99602,10
99603,8
99604,9
99605,11
99606,15
99607,8
99608,9
99609,8
99610,9
99611,13
99612,9
99613,8
99614,11
99615,11
99616,10
99617,9
99618,7
99619,10
99620,5
99621,16
99622,13
99623,10
99624,13
99625,7
99626,5
99627,9
99628,9
99629,9
99630,8
99631,8
99632,12
99633,8
99634,7
99635,11
99636,8
99637,8
99638,11
99639,8
99640,10
99641,7
99642,9
99643,10
99644,9
99645,5
99646,6
99647,7
99648,9
99649,9
99650,18
99651,8
99652,12
99653,16
99654,10
99655,10
99656,7
99657,13
99658,8
99659,14
99660,10
99661,8
99662,10
99663,5
99664,7
99665,7
99666,13
99667,8
99668,6
99669,10
99670,15
99671,7
99672,10
99673,5
99674,12
99675,9
99676,8
99677,9
99678,12
99679,8
99680,8
99681,11
99682,12
99683,8
99684,7
99685,10
99686,14
99687,7
99688,7
99689,9
99690,9
99691,9
99692,8
99693,12
99694,13
99695,5
99696,9
99697,11
99698,10
99699,9
99700,10
99701,9
99702,19
99703,9
99704,6
99705,5
99706,9
99707,9
99708,10
99709,10
99710,8
99711,10
99712,9
99713,5
99714,7
99715,11
99716,9
99717,7
99718,8
99719,11
99720,9
99721,10
99722,7
99723,10
99724,13
99725,10
99726,11
99727,8
99728,8
99729,10
99730,6
99731,6
99732,6
99733,9
99734,5
99735,10
99736,4
99737,8
99738,10
99739,11
99740,14
99741,9
99742,7
99743,13
99744,8
99745,6
99746,9
99747,9
99748,8
99749,12
99750,8
99751,8
99752,8
99753,8
99754,10
99755,7
99756,7
99757,14
99758,7
99759,8
99760,11
99761,10
99762,8
99763,10
99764,13
99765,7
99766,5
99767,6
99768,8
99769,8
99770,13
99771,11
99772,8
99773,10
99774,14
99775,13
99776,9
99777,8
99778,11
99779,9
99780,13
99781,7
99782,14
99783,6
99784,17
99785,13
99786,9
99787,7
99788,6
99789,7
99790,11
99791,9
99792,9
99793,12
99794,7
99795,12
99796,8
99797,13
99798,9
99799,7
99800,9
99801,9
99802,11
99803,9
99804,10
99805,10
99806,10
99807,9
99808,8
99809,8
99810,6
99811,9
99812,14
99813,12
99814,9
99815,9
99816,10
99817,8
99818,8
99819,11
99820,11
99821,13
99822,13
99823,9
99824,7
99825,9
99826,7
99827,9
99828,8
99829,7
99830,6
99831,10
99832,10
99833,9
99834,14
99835,7
99836,8
99837,7
99838,9
99839,12
99840,10
99841,9
99842,12
99843,8
99844,8
99845,7
99846,9
99847,10
99848,8
99849,11
99850,6
99851,9
99852,11
99853,9
99854,9
99855,8
99856,7
99857,9
99858,9
99859,9
99860,8
99861,10
99862,11
99863,5
99864,10
99865,8
99866,9
99867,7
99868,5
99869,8
99870,8
99871,8
99872,16
99873,13
99874,8
99875,8
99876,10
99877,8
99878,5
99879,9
99880,7
99881,5
99882,9
99883,6
99884,9
99885,10
99886,10
99887,11
99888,19
99889,12
99890,19
99891,9
99892,7
99893,6
99894,7
99895,11
99896,3
99897,9
99898,5
99899,5
99900,10
99901,18
99902,9
99903,5
99904,10
99905,9
99906,12
99907,6
99908,7
99909,10
99910,12
99911,7
99912,10
99913,10
99914,6
99915,9
99916,9
99917,10
99918,14
99919,5
99920,9
99921,13
99922,9
99923,11
99924,8
99925,9
99926,8
99927,5
99928,4
99929,5
99930,7
99931,10
99932,5
99933,8
99934,9
99935,9
99936,10
99937,10
99938,11
99939,10
99940,10
99941,12
99942,15
99943,9
99944,8
99945,8
99946,9
99947,9
99948,11
99949,8
99950,7
99951,10
99952,8
99953,7
99954,9
99955,6
99956,6
99957,13
99958,6
99959,9
99960,9
99961,9
99962,8
99963,11
99964,4
99965,8
99966,17
99967,10
99968,4
99969,8
99970,9
99971,6
99972,10
99973,11
99974,8
99975,10
99976,10
99977,10
99978,9
99979,12
99980,10
99981,9
99982,9
99983,8
99984,7
99985,8
99986,8
99987,6
99988,8
99989,10
99990,8
99991,7
99992,12
99993,9
99994,13
99995,7
99996,9
99997,4
99998,14
99999,8
100000,10
100001,9
100002,4
100003,10
100004,12
100005,9
100006,9
100007,14
100008,11
100009,6
100010,8
100011,10
100012,10
100013,10
100014,5
100015,13
100016,11
100017,11
100018,9
100019,13
100020,11
100021,7
100022,8
100023,9
100024,9
100025,9
100026,5
100027,6
100028,19
100029,10
100030,9
100031,13
100032,8
100033,4
100034,8
100035,9
100036,9
100037,10
100038,9
100039,9
100040,11
100041,11
100042,7
100043,13
100044,9
100045,6
100046,6
100047,8
100048,6
100049,9
100050,9
100051,10
100052,13
100053,9
100054,7
100055,12
100056,10
100057,10
100058,7
100059,7
100060,10
100061,8
100062,10
100063,4
100064,9
100065,8
100066,5
100067,5
100068,7
100069,9
100070,10
100071,10
100072,8
100073,7
100074,8
100075,8
100076,11
100077,7
100078,8
100079,9
100080,8
100081,9
100082,10
100083,11
100084,7
100085,10
100086,11
100087,13
100088,11
100089,9
100090,9
100091,12
100092,9
100093,6
100094,9
100095,6
100096,12
100097,10
100098,10
100099,9
100100,9
100101,12
100102,13
100103,14
100104,14
100105,10
100106,5
100107,9
100108,9
100109,10
100110,10
100111,7
100112,8
100113,6
100114,7
100115,11
100116,13
100117,10
100118,10
100119,5
100120,6
100121,14
100122,8
100123,7
100124,6
100125,9
100126,11
100127,7
100128,10
100129,8
100130,7
100131,9
100132,8
100133,12
100134,9
100135,9
100136,9
100137,13
100138,10
100139,10
100140,10
100141,11
100142,10
100143,10
100144,5
100145,8
100146,6
100147,7
100148,9
100149,9
100150,9
100151,11
100152,8
100153,8
100154,9
100155,12
100156,7
100157,8
100158,15
100159,9
100160,14
100161,9
100162,10
100163,12
100164,8
100165,5
100166,9
100167,9
100168,8
100169,14
100170,9
100171,9
100172,9
100173,9
100174,10
100175,6
100176,11
100177,10
100178,9
100179,15
100180,15
100181,10
100182,8
100183,9
100184,9
100185,9
100186,6
100187,10
100188,10
100189,9
100190,7
100191,7
100192,12
100193,6
100194,6
100195,9
100196,10
100197,7
100198,7
100199,13
100200,7
100201,8
100202,9
100203,16
100204,8
100205,9
100206,7
100207,18
100208,11
100209,9
100210,11
100211,9
100212,8
100213,7
100214,10
100215,11
100216,9
100217,9
100218,6
100219,8
100220,8
100221,6
100222,8
100223,9
100224,9
100225,8
100226,8
100227,17
100228,9
100229,15
100230,10
100231,6
100232,5
100233,9
100234,9
100235,11
100236,5
100237,7
100238,15
100239,7
100240,8
100241,10
100242,8
100243,9
100244,7
100245,9
100246,7
100247,9
100248,6
100249,10
100250,7
100251,10
100252,15
100253,10
100254,10
100255,14
100256,7
100257,18
100258,10
100259,7
100260,9
100261,9
100262,9
100263,12
100264,10
100265,9
100266,12
100267,12
100268,11
100269,14
100270,10
100271,11
100272,6
100273,8
100274,10
100275,12
100276,9
100277,7
100278,7
100279,9
100280,6
100281,7
100282,13
100283,9
100284,7
100285,10
100286,10
100287,8
100288,7
100289,7
100290,10
100291,9
100292,11
100293,8
100294,8
100295,11
100296,8
100297,6
100298,8
100299,10
100300,9
100301,10
100302,8
100303,9
100304,10
100305,13
100306,8
100307,7
100308,8
100309,9
100310,8
100311,9
100312,11
100313,9
100314,9
100315,14
100316,6
100317,10
100318,11
100319,5
100320,8
100321,7
100322,9
100323,9
100324,8
100325,8
100326,9
100327,9
100328,13
100329,9
100330,9
100331,13
100332,15
100333,10
100334,9
100335,10
100336,9
100337,9
100338,7
100339,6
100340,6
100341,8
100342,8
100343,6
100344,9
100345,8
100346,11
100347,7
100348,9
100349,10
100350,9
100351,7
100352,10
100353,13
100354,6
100355,9
100356,6
100357,6
100358,9
100359,6
100360,10
100361,9
100362,7
100363,12
100364,10
100365,9
100366,9
100367,13
100368,8
100369,7
100370,11
100371,9
100372,13
100373,9
100374,7
100375,13
100376,11
100377,9
100378,11
100379,11
100380,8
100381,9
100382,11
100383,10
100384,12
100385,9
100386,11
100387,11
100388,8
100389,10
100390,11
100391,18
100392,9
100393,9
100394,10
100395,6
100396,12
100397,8
100398,3
100399,11
100400,8
100401,10
100402,9
100403,11
100404,11
100405,8
100406,5
100407,8
100408,10
100409,11
100410,8
100411,7
100412,11
100413,11
100414,5
100415,9
100416,8
100417,12
100418,11
100419,10
100420,10
100421,9
100422,8
100423,11
100424,8
100425,9
100426,12
100427,5
100428,9
100429,5
100430,11
100431,10
100432,14
100433,9
100434,9
100435,7
100436,8
100437,14
100438,10
100439,9
100440,8
100441,7
100442,7
100443,9
100444,10
100445,21
100446,7
100447,13
100448,12
100449,7
100450,8
100451,5
100452,9
100453,9
100454,7
100455,11
100456,12
100457,8
100458,12
100459,8
100460,11
100461,9
100462,17
100463,9
100464,10
100465,11
100466,6
100467,7
100468,7
100469,11
100470,8
100471,10
100472,8
100473,12
100474,13
100475,16
100476,15
100477,9
100478,10
100479,8
100480,9
100481,10
100482,9
100483,10
100484,10
100485,13
100486,6
100487,8
100488,4
100489,10
100490,9
100491,5
100492,9
100493,10
100494,9
100495,13
100496,10
100497,13
100498,8
100499,9
100500,18
100501,14
100502,9
100503,9
100504,8
100505,13
100506,10
100507,10
100508,9
100509,10
100510,11
100511,6
100512,9
100513,5
100514,9
100515,11
100516,13
100517,15
100518,12
100519,9
100520,5
100521,7
100522,12
100523,13
100524,10
100525,11
100526,7
100527,10
100528,10
100529,11
100530,7
100531,8
100532,13
100533,5
100534,8
100535,8
100536,9
100537,7
100538,11
100539,7
100540,9
100541,10
100542,11
100543,14
100544,6
100545,10
100546,10
100547,8
100548,9
100549,8
100550,9
100551,11
100552,9
100553,5
100554,6
100555,7
100556,8
100557,10
100558,9
100559,5
100560,8
100561,8
100562,6
100563,11
100564,7
100565,9
100566,10
100567,11
100568,8
100569,7
100570,6
100571,7
100572,7
100573,7
100574,14
100575,11
100576,7
100577,9
100578,9
100579,10
100580,8
100581,8
100582,9
100583,8
100584,10
100585,14
100586,10
100587,9
100588,11
100589,8
100590,8
100591,11
100592,10
100593,10
100594,9
100595,11
100596,11
100597,6
100598,12
100599,8
100600,9
100601,8
100602,10
100603,9
100604,9
100605,9
100606,10
100607,11
100608,11
100609,7
100610,5
100611,11
100612,11
100613,8
100614,9
100615,8
100616,9
100617,10
100618,13
100619,10
100620,11
100621,8
100622,17
100623,9
100624,9
100625,9
100626,9
100627,11
100628,8
100629,8
100630,5
100631,5
100632,12
100633,9
100634,8
100635,12
100636,6
100637,11
100638,10
100639,8
100640,11
100641,10
100642,12
100643,12
100644,7
100645,11
100646,10
100647,5
100648,9
100649,8
100650,9
100651,5
100652,8
100653,8
100654,6
100655,10
100656,8
100657,6
100658,9
100659,7
100660,4
100661,20
100662,8
100663,9
100664,10
100665,10
100666,9
100667,9
100668,17
100669,9
100670,9
100671,7
100672,6
100673,10
100674,20
100675,12
100676,4
100677,10
100678,9
100679,13
100680,9
100681,9
100682,6
100683,10
100684,6
100685,8
100686,9
100687,11
100688,7
100689,7
100690,8
100691,7
100692,5
100693,9
100694,7
100695,9
100696,9
100697,6
100698,8
100699,6
100700,8
100701,9
100702,9
100703,6
100704,9
100705,11
100706,4
100707,8
100708,10
100709,6
100710,8
100711,9
100712,11
100713,10
100714,11
100715,18
100716,12
100717,5
100718,7
100719,7
100720,7
100721,11
100722,13
100723,6
100724,7
100725,10
100726,10
100727,8
100728,11
100729,9
100730,7
100731,16
100732,10
100733,9
100734,9
100735,8
100736,6
100737,8
100738,10
100739,10
100740,11
100741,13
100742,11
100743,11
100744,9
100745,6
100746,8
100747,5
100748,11
100749,8
100750,12
100751,7
100752,10
100753,9
100754,8
100755,11
100756,7
100757,11
100758,12
100759,20
100760,10
100761,6
100762,9
100763,8
100764,13
100765,10
100766,8
100767,7
100768,10
100769,9
100770,11
100771,10
100772,7
100773,10
100774,9
100775,13
100776,9
100777,9
100778,9
100779,9
100780,7
100781,17
100782,8
100783,6
100784,11
100785,11
100786,6
100787,10
100788,11
100789,10
100790,7
100791,7
100792,6
100793,10
100794,8
100795,17
100796,8
100797,18
100798,8
100799,8
100800,7
100801,9
100802,8
100803,9
100804,12
100805,8
100806,10
100807,9
100808,7
100809,12
100810,9
100811,8
100812,11
100813,8
100814,7
100815,7
100816,9
100817,9
100818,9
100819,7
100820,9
100821,11
100822,10
100823,8
100824,9
100825,11
100826,9
100827,9
100828,10
100829,10
100830,7
100831,10
100832,9
100833,7
100834,9
100835,8
100836,9
100837,6
100838,7
100839,12
100840,4
100841,6
100842,9
100843,10
100844,11
100845,9
100846,9
100847,9
100848,9
100849,7
100850,7
100851,14
100852,9
100853,8
100854,9
100855,10
100856,10
100857,9
100858,7
100859,6
100860,9
100861,11
100862,12
100863,8
100864,9
100865,9
100866,8
100867,10
100868,9
100869,10
100870,8
100871,10
100872,10
100873,12
100874,7
100875,8
100876,11
100877,11
100878,8
100879,10
100880,11
100881,11
100882,9
100883,9
100884,10
100885,18
100886,7
100887,7
100888,9
100889,6
100890,9
100891,5
100892,11
100893,10
100894,11
100895,8
100896,8
100897,9
100898,5
100899,4
100900,7
100901,7
100902,7
100903,7
100904,8
100905,9
100906,6
100907,14
100908,9
100909,8
100910,9
100911,10
100912,10
100913,7
100914,11
100915,8
100916,13
100917,7
100918,9
100919,21
100920,15
100921,6
100922,9
100923,10
100924,8
100925,10
100926,9
100927,8
100928,9
100929,9
100930,11
100931,5
100932,8
100933,8
100934,6
100935,13
100936,5
100937,8
100938,15
100939,11
100940,7
100941,8
100942,9
100943,9
100944,10
100945,9
100946,9
100947,7
100948,9
100949,4
100950,9
100951,8
100952,11
100953,10
100954,8
100955,10
100956,8
100957,9
100958,10
100959,8
100960,8
100961,9
100962,19
100963,9
100964,8
100965,8
100966,7
100967,8
100968,11
100969,5
100970,10
100971,4
100972,14
100973,7
100974,8
100975,6
100976,11
100977,10
100978,12
100979,11
100980,9
100981,9
100982,16
100983,8
100984,7
100985,9
100986,5
100987,4
100988,13
100989,9
100990,10
100991,8
100992,8
100993,6
100994,6
100995,7
100996,8
100997,9
100998,8
100999,13
101000,11
101001,9
101002,8
101003,5
101004,9
101005,8
101006,11
101007,9
101008,9
101009,10
101010,10
101011,11
101012,9
101013,10
101014,9
101015,12
101016,7
101017,9
101018,5
101019,8
101020,8
101021,10
101022,8
101023,7
101024,9
101025,10
101026,10
101027,9
101028,9
101029,10
101030,11
101031,7
101032,5
101033,11
101034,8
101035,6
101036,8
101037,6
101038,8
101039,10
101040,7
101041,9
101042,9
101043,6
101044,5
101045,6
101046,11
101047,8
101048,7
101049,8
101050,9
101051,14
101052,8
101053,7
101054,8
101055,11
101056,11
101057,9
101058,5
101059,11
101060,10
101061,15
101062,7
101063,11
101064,9
101065,11
101066,5
101067,7
101068,13
101069,8
101070,8
101071,9
101072,8
101073,5
101074,11
101075,6
101076,7
101077,7
101078,9
101079,10
101080,8
101081,8
101082,8
101083,6
101084,4
101085,10
101086,7
101087,6
101088,8
101089,7
101090,9
101091,6
101092,8
101093,8
101094,8
101095,7
101096,11
101097,9
101098,11
101099,9
101100,9
101101,9
101102,9
101103,9
101104,11
101105,9
101106,14
101107,10
101108,9
101109,10
101110,9
101111,9
101112,9
101113,11
101114,12
101115,8
101116,7
101117,7
101118,9
101119,7
101120,9
101121,10
101122,8
101123,10
101124,18
101125,9
101126,8
101127,8
101128,9
101129,9
101130,8
101131,6
101132,13
101133,9
101134,15
101135,11
101136,10
101137,9
101138,9
101139,6
101140,10
101141,9
101142,7
101143,9
101144,9
101145,9
101146,7
101147,11
101148,9
101149,11
101150,8
101151,9
101152,9
101153,8
101154,13
101155,9
101156,13
101157,9
101158,8
101159,9
101160,10
101161,6
101162,9
101163,11
101164,16
101165,5
101166,9
101167,7
101168,10
101169,9
101170,7
101171,11
101172,12
101173,6
101174,9
101175,6
101176,7
101177,8
101178,9
101179,14
101180,8
101181,9
101182,10
101183,9
101184,7
101185,9
101186,9
101187,7
101188,7
101189,9
101190,7
101191,7
101192,8
101193,6
101194,15
101195,13
101196,7
101197,6
101198,8
101199,8
101200,11
101201,10
101202,10
101203,10
101204,8
101205,7
101206,6
101207,9
101208,9
101209,7
101210,10
101211,7
101212,8
101213,9
101214,9
101215,3
101216,20
101217,8
101218,12
101219,8
101220,8
101221,10
101222,10
101223,10
101224,10
101225,10
101226,13
101227,9
101228,10
101229,4
101230,11
101231,10
101232,8
101233,7
101234,12
101235,17
101236,10
101237,9
101238,10
101239,9
101240,8
101241,10
101242,9
101243,14
101244,13
101245,6
101246,8
101247,6
101248,7
101249,6
101250,9
101251,8
101252,13
101253,9
101254,7
101255,9
101256,13
101257,10
101258,8
101259,9
101260,7
101261,8
101262,12
101263,17
101264,9
101265,15
101266,6
101267,11
101268,6
101269,9
101270,8
101271,8
101272,7
101273,9
101274,11
101275,10
101276,7
101277,10
101278,12
101279,9
101280,6
101281,8
101282,10
101283,8
101284,13
101285,12
101286,7
101287,10
101288,11
101289,11
101290,10
101291,7
101292,9
101293,6
101294,9
101295,6
101296,11
101297,4
101298,7
101299,10
101300,9
101301,10
101302,10
101303,7
101304,8
101305,4
101306,8
101307,8
101308,15
101309,9
101310,14
101311,9
101312,7
101313,10
101314,11
101315,13
101316,10
101317,7
101318,7
101319,8
101320,5
101321,10
101322,10
101323,11
101324,5
101325,9
101326,8
101327,8
101328,13
101329,11
101330,6
101331,10
101332,9
101333,9
101334,11
101335,9
101336,12
101337,9
101338,6
101339,7
101340,8
101341,4
101342,9
101343,10
101344,12
101345,10
101346,9
101347,9
101348,7
101349,8
101350,10
101351,7
101352,7
101353,10
101354,9
101355,10
101356,8
101357,7
101358,9
101359,11
101360,10
101361,12
101362,5
101363,8
101364,9
101365,9
101366,9
101367,9
101368,9
101369,7
101370,8
101371,7
101372,13
101373,7
101374,9
101375,11
101376,11
101377,8
101378,8
101379,7
101380,9
101381,6
101382,8
101383,9
101384,8
101385,8
101386,8
101387,8
101388,19
101389,9
101390,9
101391,11
101392,6
101393,8
101394,11
101395,10
101396,9
101397,9
101398,8
101399,9
101400,8
101401,8
101402,7
101403,11
101404,10
101405,7
101406,8
101407,8
101408,9
101409,8
101410,8
101411,14
101412,11
101413,10
101414,16
101415,9
101416,11
101417,8
101418,9
101419,20
101420,9
101421,11
101422,7
101423,9
101424,8
101425,12
101426,9
101427,11
101428,7
101429,10
101430,7
101431,9
101432,8
101433,10
101434,9
101435,9
101436,10
101437,15
101438,6
101439,11
101440,8
101441,8
101442,10
101443,11
101444,9
101445,10
101446,7
101447,8
101448,9
101449,10
101450,11
101451,9
101452,9
101453,8
101454,10
101455,7
101456,11
101457,10
101458,8
101459,9
101460,11
101461,7
101462,14
101463,9
101464,7
101465,9
101466,8
101467,13
101468,9
101469,9
101470,8
101471,19
101472,9
101473,7
101474,9
101475,8
101476,9
101477,10
101478,15
101479,9
101480,11
101481,10
101482,7
101483,11
101484,7
101485,11
101486,6
101487,8
101488,13
101489,13
101490,7
101491,9
101492,5
101493,7
101494,17
101495,8
101496,7
101497,9
101498,13
101499,9
101500,8
101501,14
101502,9
101503,10
101504,8
101505,11
101506,13
101507,9
101508,4
101509,7
101510,10
101511,10
101512,10
101513,8
101514,13
101515,7
101516,8
101517,7
101518,11
101519,9
101520,9
101521,9
101522,19
101523,10
101524,10
101525,11
101526,11
101527,13
101528,12
101529,9
101530,10
101531,13
101532,13
101533,10
101534,13
101535,10
101536,11
101537,11
101538,11
101539,10
101540,11
101541,8
101542,8
101543,10
101544,11
101545,8
101546,17
101547,8
101548,8
101549,7
101550,11
101551,11
101552,4
101553,9
101554,9
101555,13
101556,10
101557,6
101558,7
101559,7
101560,9
101561,9
101562,8
101563,8
101564,9
101565,9
101566,11
101567,9
101568,6
101569,10
101570,9
101571,6
101572,13
101573,11
101574,9
101575,11
101576,8
101577,24
101578,8
101579,12
101580,11
101581,12
101582,10
101583,9
101584,7
101585,11
101586,9
101587,9
101588,9
101589,8
101590,9
101591,8
101592,9
101593,12
101594,10
101595,7
101596,12
101597,16
101598,8
101599,6
101600,14
101601,9
101602,11
101603,9
101604,12
101605,12
101606,13
101607,9
101608,8
101609,9
101610,10
101611,6
101612,9
101613,14
101614,10
101615,8
101616,9
101617,10
101618,9
101619,7
101620,8
101621,8
101622,13
101623,9
101624,4
101625,8
101626,10
101627,9
101628,6
101629,11
101630,8
101631,9
101632,7
101633,13
101634,9
101635,9
101636,9
101637,9
101638,7
101639,10
101640,7
101641,8
101642,9
101643,12
101644,8
101645,9
101646,7
101647,11
101648,15
101649,9
101650,6
101651,9
101652,5
101653,8
101654,9
101655,7
101656,7
101657,12
101658,16
101659,10
101660,9
101661,9
101662,9
101663,9
101664,7
101665,8
101666,5
101667,9
101668,15
101669,15
101670,8
101671,10
101672,9
101673,6
101674,9
101675,9
101676,8
101677,4
101678,9
101679,7
101680,9
101681,8
101682,10
101683,12
101684,8
101685,14
101686,10
101687,13
101688,7
101689,9
101690,11
101691,6
101692,7
101693,11
101694,8
101695,10
101696,11
101697,8
101698,12
101699,12
101700,9
101701,13
101702,6
101703,8
101704,11
101705,6
101706,9
101707,8
101708,8
101709,7
101710,18
101711,9
101712,8
101713,12
101714,8
101715,9
101716,11
101717,11
101718,8
101719,10
101720,7
101721,15
101722,9
101723,6
101724,11
101725,10
101726,9
101727,9
101728,7
101729,9
101730,5
101731,11
101732,6
101733,10
101734,10
101735,7
101736,8
101737,11
101738,8
101739,9
101740,6
101741,8
101742,10
101743,5
101744,11
101745,9
101746,7
101747,26
101748,7
101749,9
101750,9
101751,9
101752,7
101753,9
101754,9
101755,9
101756,9
101757,9
101758,13
101759,10
101760,8
101761,9
101762,8
101763,13
101764,9
101765,9
101766,8
101767,11
101768,9
101769,9
101770,9
101771,7
101772,7
101773,8
101774,6
101775,10
101776,10
101777,9
101778,9
101779,8
101780,6
101781,9
101782,8
101783,9
101784,6
101785,8
101786,11
101787,9
101788,6
101789,7
101790,13
101791,7
101792,15
101793,11
101794,5
101795,11
101796,6
101797,7
101798,5
101799,10
101800,7
101801,10
101802,13
101803,5
101804,18
101805,16
101806,9
101807,6
101808,10
101809,5
101810,17
101811,6
101812,7
101813,9
101814,11
101815,5
101816,9
101817,8
101818,16
101819,8
101820,15
101821,12
101822,10
101823,10
101824,8
101825,5
101826,6
101827,7
101828,9
101829,10
101830,5
101831,6
101832,9
101833,10
101834,8
101835,11
101836,10
